iter,rsq,rank,noise,N,b,items,is_bibd
383,0.9258142177216143,FALSE,0.5203715662937611,929,10,20,FALSE
384,0.9825684846622293,FALSE,1.4910118898842484,1719,15,15,FALSE
385,0.997928698838,TRUE,1.4575549375731498,1760,18,11,FALSE
386,0.8866398151050385,FALSE,0.8390870576258749,1150,9,18,FALSE
387,0.9902049007267554,FALSE,1.0464623859152198,431,20,14,FALSE
388,0.9509598745970543,FALSE,0.5635448268149048,1109,17,14,FALSE
389,0.9943036733255308,TRUE,1.286109079606831,591,12,10,FALSE
390,0.9836186809178836,FALSE,0.906408901559189,1902,15,9,FALSE
391,0.9918541343810192,FALSE,1.3233351518865675,403,14,11,FALSE
392,0.947635933411119,FALSE,0.807343608001247,1134,9,16,FALSE
393,0.9910056799659913,FALSE,0.5739184382837266,911,20,9,FALSE
394,0.9885236570776956,FALSE,1.3993696956895292,354,20,13,FALSE
395,0.9932695065528689,FALSE,0.7623116115573794,750,19,8,FALSE
396,0.9819592825822493,FALSE,1.3903703829273582,1284,17,16,FALSE
397,0.9819357441719739,FALSE,0.7965866492595524,1498,10,10,FALSE
398,0.9785943663501155,FALSE,0.6876915928442031,450,19,17,FALSE
399,0.9758907957551276,FALSE,1.450721840141341,1972,15,12,FALSE
400,0.9626936019482015,FALSE,0.7380906373728067,1453,14,17,FALSE
401,0.9958725128736644,TRUE,1.2188222336117178,505,19,8,FALSE
402,0.9862402374455476,FALSE,1.2103358099702746,1961,20,14,FALSE
403,0.9247281306341404,FALSE,0.6428492695558816,1971,11,19,FALSE
404,0.9858761049983479,FALSE,0.7102063917554915,1370,13,10,FALSE
405,0.9285457792543168,FALSE,1.2428026606794447,1801,14,20,FALSE
406,0.8661999122509387,FALSE,0.92115777451545,1738,9,17,FALSE
407,0.98937430805191,FALSE,1.1251827327068895,508,10,11,FALSE
408,0.9994295860816752,TRUE,1.3051831147167832,1324,18,8,FALSE
409,0.8701581296627812,FALSE,0.5831105371471494,1648,11,18,FALSE
410,0.9372730250809953,FALSE,1.0378625753801316,645,11,17,FALSE
411,0.9933064455812894,FALSE,1.4767695234622806,1162,16,9,FALSE
412,0.9904966403340805,FALSE,1.3036924889311194,1605,20,14,FALSE
413,0.9937333798171333,FALSE,1.0598314676899463,618,13,12,FALSE
414,0.953740796892211,FALSE,1.0604308717884123,1872,12,17,FALSE
415,0.95168454460788,FALSE,0.6672058270778507,1361,10,12,FALSE
416,0.9966800017115541,FALSE,1.4551588497124612,795,18,12,FALSE
417,0.9847785716297126,FALSE,0.551768277073279,615,18,15,FALSE
418,0.9814245132843129,FALSE,0.7882964715827256,1000,18,15,FALSE
419,0.9919774382384184,TRUE,0.6731038778088987,606,14,10,FALSE
420,0.9772284067006066,FALSE,0.9847385403700173,486,17,17,FALSE
421,0.9460186329596607,FALSE,1.194022798212245,1687,16,19,FALSE
422,0.9917396954719969,FALSE,0.9738101600669324,834,9,10,FALSE
423,0.9625609373724656,FALSE,1.1091548015829176,1371,14,18,FALSE
424,NaN,FALSE,0.6768813957460225,432,12,18,FALSE
425,0.9964915705939884,TRUE,0.8755479960236698,850,13,8,FALSE
426,0.9930616710298767,TRUE,1.1177649332676083,764,11,11,FALSE
427,0.9978008049293623,TRUE,1.451679079560563,1933,18,11,FALSE
428,0.9585423009058562,FALSE,0.8869736788328737,1243,12,15,FALSE
429,0.9733961308515133,FALSE,0.8290375468786806,1941,20,19,FALSE
430,0.8526559978867648,FALSE,1.1885795283596963,777,9,20,FALSE
431,0.9575834057101501,FALSE,1.4445163924247026,582,13,17,FALSE
432,0.9949850741994041,TRUE,0.9658052437007427,1716,11,8,FALSE
433,0.9918433626879917,FALSE,1.3268858147785068,1294,11,12,FALSE
434,0.9870861367162902,FALSE,1.4793968354351819,450,12,11,FALSE
435,0.9821436924993736,FALSE,0.9201530457939953,949,19,9,FALSE
436,0.9561772275361315,FALSE,1.4570356938056648,1531,12,19,FALSE
437,0.9967215933702189,TRUE,1.36778679699637,445,17,9,FALSE
438,0.9814145981660469,FALSE,1.1846409989520907,1145,9,9,FALSE
439,0.9940272679796861,TRUE,1.2463399767875671,1716,15,8,FALSE
440,0.9753138023434302,FALSE,1.1083272763062268,1212,10,14,FALSE
441,0.9028987460210668,FALSE,1.126798547571525,1748,9,17,FALSE
442,0.9920584919689213,FALSE,1.4587434004060924,1279,14,11,FALSE
443,0.9452378270520878,FALSE,0.5296298351604491,1095,18,13,FALSE
444,0.9981887833758631,TRUE,1.4733842795249075,1317,12,8,FALSE
445,0.9891405300756917,FALSE,0.8993723592720926,1250,8,9,FALSE
446,0.9913670630030772,TRUE,0.6991994101554155,424,11,9,FALSE
447,0.9749581118975682,TRUE,0.5379694798029959,524,19,9,FALSE
448,0.9885588997417352,FALSE,0.7275827794801444,1495,16,14,FALSE
449,0.9858206852409761,FALSE,1.3646763197612017,636,17,14,FALSE
450,0.9473965626194658,FALSE,0.7733771309722215,570,11,15,FALSE
451,0.986228808314248,FALSE,0.6673106763046235,1152,12,13,FALSE
452,0.9654790081235498,FALSE,1.2259659527335316,1611,16,19,FALSE
453,0.9514864973348323,FALSE,0.6616634593810886,1475,17,18,FALSE
454,0.9740423434402778,FALSE,0.6242486040573567,1405,18,11,FALSE
455,0.9436038678144923,FALSE,0.8406670787371695,1430,15,20,FALSE
456,0.9797142712850122,FALSE,0.6284226640127599,706,14,14,FALSE
457,0.9240963028553186,FALSE,1.4770431711804122,1466,8,15,FALSE
458,0.9488149231981543,FALSE,0.7403984295669943,1754,14,18,FALSE
459,0.9902316821496399,FALSE,1.3311312571167946,1599,14,12,FALSE
460,0.9905559276459618,FALSE,1.3001791054848582,1506,18,15,FALSE
461,0.9953693956540826,FALSE,1.3036550201941282,1065,16,9,FALSE
462,0.9951269313132626,FALSE,1.3917020303197205,417,20,15,FALSE
463,0.9251070688502174,FALSE,0.7648563729599118,1381,12,18,FALSE
464,0.9885756300617227,FALSE,1.4659934358205646,1791,20,13,FALSE
465,0.90079378126499,FALSE,0.7102617502678186,929,10,19,FALSE
466,0.9913723272979471,TRUE,1.138091416331008,1651,18,9,TRUE
467,0.9837329597083176,FALSE,1.2842325842939317,1872,11,13,FALSE
468,0.98945191673788635,TRUE,0.9018123501446098,1270,18,11,FALSE
469,0.5525532665099985,FALSE,0.5636560306884348,1778,8,20,FALSE
470,0.9980694279719479,TRUE,0.7782297872472554,604,19,8,FALSE
471,0.9971339906892892,FALSE,0.8993829330429435,773,13,10,FALSE
472,0.9713610518615874,FALSE,1.1184421305079013,1477,20,20,FALSE
473,0.9405316202336769,FALSE,1.165810372447595,1513,11,17,FALSE
474,0.9987395161654662,TRUE,1.252751530148089,1706,13,8,FALSE
475,0.9678098567585347,FALSE,1.3750443041790277,1211,11,13,FALSE
476,0.9900354361513616,FALSE,0.9596444743219763,1469,17,13,FALSE
477,0.9872371055226556,FALSE,1.2304946340154856,1656,17,14,FALSE
478,0.9269228101239354,FALSE,0.9638917241245508,1245,9,16,FALSE
479,0.9497479327688227,FALSE,0.8506433027796447,443,11,17,FALSE
480,0.9893424777298975,FALSE,1.029379525454715,1193,13,12,FALSE
481,0.9967821009367398,TRUE,1.1980676117818803,420,19,10,FALSE
482,0.9944702317773431,FALSE,1.428126233862713,1838,15,13,FALSE
483,0.9469471780687522,FALSE,1.1225028964690864,1783,13,20,FALSE
484,0.9740347493207026,FALSE,0.6005824070889503,1168,20,13,FALSE
485,0.9862053510188198,FALSE,0.7008610693737864,1403,19,12,FALSE
486,0.9874981702306744,FALSE,0.5572923077270389,892,15,10,TRUE
487,0.9749271744108657,FALSE,1.3095359769649804,434,10,12,FALSE
488,0.9693137215207431,FALSE,1.4418593002483249,1290,15,16,FALSE
489,0.9843958756103245,FALSE,1.05738441972062,1362,18,17,FALSE
490,0.9862105872296956,FALSE,0.9961372034158558,1057,15,15,FALSE
491,0.9912088086570644,TRUE,1.0346377750393003,1371,12,8,FALSE
492,0.979369950911884,FALSE,0.5381466334220022,353,12,12,FALSE
493,0.9964606753139483,FALSE,0.9494263788219541,1402,20,12,FALSE
494,0.9344315470543241,FALSE,0.6461883494630456,1150,18,20,FALSE
495,0.8967763203743033,FALSE,1.1123996314126998,433,10,20,FALSE
496,0.9969602099815102,FALSE,0.9263090486638248,1443,18,11,FALSE
497,0.9721283252274224,TRUE,0.5693332569207996,1906,13,8,FALSE
498,0.9721507863495712,FALSE,0.7083509496878833,779,17,17,FALSE
499,0.9962980580346608,FALSE,1.2197578088380396,1379,10,9,FALSE
500,0.953323082492376,FALSE,0.5283150079194456,1132,12,17,FALSE
501,0.9750606187507208,FALSE,0.7318755749147385,829,16,18,FALSE
502,0.9787518176152867,FALSE,1.3983058703597635,905,17,18,FALSE
503,0.9505604267720144,FALSE,1.4660769253969193,1613,9,17,FALSE
504,0.9764625752338432,FALSE,0.6129204365424812,562,12,13,FALSE
505,0.9905863145137764,FALSE,0.9032880498562008,1831,14,10,FALSE
506,0.9904657054413405,FALSE,0.6974295990075916,1168,17,12,FALSE
507,0.9863969281537305,FALSE,1.493165550287813,1750,18,16,FALSE
508,0.9176225917744234,FALSE,1.4777882506605238,486,9,15,FALSE
509,0.9663570599317913,FALSE,1.444627445191145,1302,20,18,FALSE
510,0.9991745848574194,TRUE,1.3543539226520807,1847,14,10,FALSE
511,0.9984416167899381,TRUE,0.9671354575548321,1524,14,8,TRUE
512,0.9490251001302508,FALSE,0.9469434961210936,1099,11,16,FALSE
513,0.9107116193680739,FALSE,1.150933136465028,879,12,20,FALSE
514,0.9073661768433492,FALSE,0.8261139681562781,955,9,19,FALSE
515,0.9360264900913323,FALSE,0.8478685973677784,636,11,15,FALSE
516,0.9915884321861027,FALSE,0.7233523712493479,545,13,12,FALSE
517,0.995262394544088,FALSE,0.9703953305725008,432,14,14,FALSE
518,0.9836827776148471,FALSE,0.7087177878711373,1424,20,16,FALSE
519,0.9953756680831432,FALSE,0.9532200896646827,321,20,11,FALSE
520,0.987942856942589,FALSE,0.8012462351471186,1849,11,11,FALSE
521,0.9681834467007537,FALSE,0.8609696682542562,1789,11,12,FALSE
522,0.9935790255679348,TRUE,0.6311556834261864,539,20,8,FALSE
523,0.9949676665965546,FALSE,1.2688039008062333,786,20,12,FALSE
524,0.9594309910036352,FALSE,1.2663556404877454,754,18,20,FALSE
525,0.9649577877099691,FALSE,0.9568498267326504,1917,20,19,FALSE
526,0.9307854210975807,FALSE,0.7243338632397354,886,14,19,FALSE
527,0.962764573574544,FALSE,1.2621171122882515,1546,8,14,FALSE
528,0.9866036099917974,FALSE,1.3740751824807376,949,20,14,FALSE
529,0.9660350685970055,FALSE,1.0481209554709494,1282,14,17,FALSE
530,0.9312583892840784,FALSE,0.8288182860706002,1559,8,14,FALSE
531,0.9715402118877796,FALSE,0.514669846277684,1351,20,19,FALSE
532,0.9958354436410237,FALSE,0.7450844303239137,956,12,9,FALSE
533,0.9909431465582471,FALSE,1.4197920868173242,1565,15,12,FALSE
534,0.9552974505387708,FALSE,1.0005709149409086,844,10,20,FALSE
535,0.9640470239687393,FALSE,1.28520113020204,1585,18,19,FALSE
536,0.9434376920571202,FALSE,0.9028467435855418,478,12,15,FALSE
537,0.9071381729884942,FALSE,1.2712731889914721,319,10,19,FALSE
538,0.9775815191265511,FALSE,0.6340531960595399,1654,20,10,FALSE
539,0.9959032604669904,FALSE,0.6796804945915937,1049,11,12,FALSE
540,0.9675143980339549,FALSE,0.624805994797498,378,9,12,FALSE
541,0.9846717001803884,FALSE,1.3944799259770662,1362,14,19,FALSE
542,0.9972276520277087,FALSE,1.3023550834041089,1436,17,8,FALSE
543,0.9448683077253827,FALSE,1.4209898544941097,589,13,18,FALSE
544,0.9919402695333807,TRUE,0.8759123354684561,395,12,8,FALSE
545,0.9978857560206179,TRUE,0.8133158585987985,380,17,11,FALSE
546,0.9227279172681149,FALSE,1.1325254212133586,1547,12,18,FALSE
547,0.953685432252952,FALSE,1.4105259366333485,1804,15,19,FALSE
548,0.9955781192062947,TRUE,1.093056830810383,464,17,9,FALSE
549,0.9276189501397738,FALSE,0.5757146079558879,1230,11,13,FALSE
550,0.9926695193266608,FALSE,0.9489574441686273,562,20,15,FALSE
551,0.9805585504968197,FALSE,1.2195430207066238,387,15,16,FALSE
552,0.9965366334137157,FALSE,1.172645301790908,1269,20,12,FALSE
553,0.7951483999883672,FALSE,0.6531831915490329,1921,8,17,FALSE
554,0.9885451611176863,FALSE,1.0515581008512527,395,10,11,FALSE
555,0.9773932046467503,FALSE,0.8295354836154729,1953,15,15,FALSE
556,0.9069780051016257,FALSE,1.3718935227952898,420,8,15,FALSE
557,0.9377419593246356,FALSE,0.8242549407295883,1945,13,19,FALSE
558,0.9741644492505865,FALSE,1.3193025027867407,1085,10,14,FALSE
559,0.9085843887035252,FALSE,0.5331851670052856,1843,11,20,FALSE
560,0.9921766647797494,FALSE,0.9783952720463276,1759,18,15,FALSE
561,0.9618923587462027,FALSE,1.331451574806124,1032,18,20,FALSE
562,0.982136104209475,FALSE,1.0149439123924822,1614,16,17,FALSE
563,0.9511787135532908,FALSE,0.7951282893773168,1247,14,19,FALSE
564,0.925555056328985,FALSE,1.0498419280629605,1977,10,17,FALSE
565,0.9868000421588048,FALSE,0.7915851369034499,1562,16,15,FALSE
566,0.9279044853850538,FALSE,1.4199270056560636,1071,12,18,FALSE
567,0.9797427471090749,FALSE,0.5967790549620986,370,17,16,FALSE
568,0.9979504156130978,TRUE,1.039534140843898,1785,20,9,FALSE
569,0.9750360719760268,FALSE,1.2255382903385907,477,8,16,FALSE
570,0.9541979205614209,FALSE,1.2923739459365606,994,13,20,FALSE
571,0.9905720953072809,FALSE,1.0325636465568095,672,17,18,FALSE
572,0.9926844492503691,FALSE,0.8771191032137722,1617,18,12,FALSE
573,0.9836728240650343,FALSE,1.1834888230077922,897,15,17,FALSE
574,0.90923107633343625,FALSE,0.6428050531540066,458,14,20,FALSE
575,0.9944454983257516,FALSE,1.3878237716853619,659,14,9,FALSE
576,0.9917529032575273,FALSE,0.9441769665572792,1599,13,13,TRUE
577,0.9692837979777379,FALSE,1.3837590739130974,963,17,18,FALSE
578,0.9203063263949532,FALSE,0.6852889889851213,701,9,20,FALSE
579,0.9894502925268175,FALSE,1.491799967829138,520,17,16,FALSE
580,0.9871878407565374,FALSE,1.1796886180527508,1347,15,13,FALSE
581,0.9832438961433752,FALSE,0.7489143197890371,1713,9,10,FALSE
582,0.989867070229524,FALSE,0.9873901926912367,522,10,9,FALSE
583,0.9891166899927855,FALSE,0.7209208533167839,836,11,9,FALSE
584,0.9848069396765227,FALSE,1.4714123385492712,1324,18,17,FALSE
585,0.9673274087375197,FALSE,1.2514132640790194,1475,17,19,FALSE
586,0.9432424058395004,FALSE,0.7056398403365165,1149,12,11,FALSE
587,0.9305576417379421,FALSE,0.8074159582611173,702,13,19,FALSE
588,0.8611773183299875,FALSE,1.1830369881354272,677,9,20,FALSE
589,0.9682546024358617,FALSE,0.8722279185894877,1926,12,13,FALSE
590,0.9880438443202864,FALSE,1.359214169671759,1824,17,15,FALSE
591,0.9950903770065589,FALSE,0.9846017195377499,1834,20,16,TRUE
592,0.9858745608966876,FALSE,1.1116222573909909,1075,10,10,FALSE
593,0.9756264917742317,FALSE,0.9724745729472488,411,16,15,FALSE
594,0.9887260013674992,FALSE,0.995562476105988,1703,12,14,FALSE
595,0.9748298385081232,FALSE,0.8699950634036213,919,17,15,FALSE
596,0.9949584193323195,FALSE,1.0348869627341628,1571,16,8,FALSE
597,0.9922485151446001,FALSE,0.9180769543163478,1635,15,14,FALSE
598,0.9664523487700505,FALSE,1.184498270507902,604,9,10,FALSE
599,0.9675371317016433,FALSE,1.125207066303119,1926,16,19,FALSE
600,0.9911153151771361,FALSE,1.3730245681945235,1848,20,13,FALSE
601,0.9114292119406515,FALSE,1.405506941722706,375,13,20,FALSE
602,0.9873040565970415,FALSE,1.2346871253103018,1723,15,14,FALSE
603,0.9345999626023511,FALSE,0.6441657089162618,494,8,15,FALSE
604,0.9946712183597867,FALSE,1.141153500881046,1411,20,11,FALSE
605,0.9917772598096803,FALSE,1.372067190008238,1395,12,13,FALSE
606,0.9955141195575062,TRUE,0.9467807163018733,362,18,10,FALSE
607,0.9676411065324745,FALSE,0.9947166771162301,1101,20,19,FALSE
608,0.9076780156813999,FALSE,0.7943073881324381,576,14,19,FALSE
609,0.98432556718127,FALSE,0.8182985209859908,1160,17,16,FALSE
610,0.9977086824306587,FALSE,1.4624966944102198,405,18,9,TRUE
611,0.9817229126135438,FALSE,0.8469921082723886,526,12,13,FALSE
612,0.9293997946535165,FALSE,0.8585717803798616,1922,9,18,FALSE
613,0.9875652342625444,FALSE,0.8139842296950519,847,10,15,FALSE
614,0.9664864906610194,FALSE,1.2491528056561947,1381,16,17,FALSE
615,0.9927920846502041,FALSE,1.20439911657013,712,17,14,FALSE
616,0.9955921840457698,FALSE,1.2386818181257695,1680,20,15,FALSE
617,0.9989776802950673,FALSE,1.1705713686533272,497,20,8,FALSE
618,0.9968454858935812,TRUE,0.8118038799148053,1889,16,10,FALSE
619,0.8856771017221222,FALSE,1.193421223666519,594,9,18,FALSE
620,0.9516515534765992,FALSE,0.5796335593331605,1931,10,17,FALSE
621,0.9688467598321936,FALSE,1.3878112963866442,636,14,16,FALSE
622,0.9182123710290478,FALSE,0.616371929878369,628,12,19,FALSE
623,0.9577283064068914,FALSE,0.6003213450312614,1052,18,17,FALSE
624,0.9063073871955131,FALSE,1.2469436330720782,1758,10,18,FALSE
625,0.9959631895015956,FALSE,0.706528612645343,1787,13,9,FALSE
626,0.9821080538261749,TRUE,1.4882982349954545,1758,9,11,FALSE
627,0.9872744999858483,FALSE,0.653187774354592,1808,17,8,FALSE
628,0.9940710811140493,FALSE,1.112468701787293,1160,13,12,FALSE
629,0.9904405761286723,FALSE,1.2811881806701422,1325,12,9,FALSE
630,0.9374348127849397,FALSE,0.6414341176860034,535,11,14,FALSE
631,0.9547586212012813,FALSE,1.2776502491906285,1959,10,15,FALSE
632,0.9248009950034588,FALSE,0.5096315278206021,1209,15,18,FALSE
633,0.9823962881601331,FALSE,0.7287433987949044,1773,19,17,FALSE
634,0.941252489612894,FALSE,0.7932560811750591,812,10,19,FALSE
635,0.9884719296938104,FALSE,0.6396536773536354,637,10,9,FALSE
636,0.9540595175208769,FALSE,1.3950008468236774,1173,11,16,FALSE
637,0.9979699919545254,FALSE,1.3035299414768815,1504,12,9,FALSE
638,0.937927060151742,FALSE,1.3399210183415562,1800,8,18,FALSE
639,0.9905760510913213,TRUE,1.0393522039521486,1073,17,14,FALSE
640,0.9915441416295648,FALSE,0.9126682956703007,1200,10,11,FALSE
641,0.9337356035501421,FALSE,0.6795014322269708,1125,8,16,FALSE
642,0.9685140177800915,FALSE,1.4739899181295186,1673,17,20,FALSE
643,0.9330081978073522,FALSE,1.3498536893166602,589,12,17,FALSE
644,0.9741834143112481,FALSE,1.3143834758084267,730,15,17,FALSE
645,0.9464715806689684,TRUE,1.372269764309749,835,8,13,FALSE
646,0.9896607289466927,FALSE,1.169498055242002,764,14,12,FALSE
647,0.9936735129686133,FALSE,1.020857417024672,1809,12,12,FALSE
648,0.9939504979106749,TRUE,1.0468650695402175,1191,20,8,FALSE
649,0.9930964631167885,TRUE,1.473894519265741,1802,11,10,FALSE
650,0.9676687268061913,FALSE,0.8303549496922642,370,19,13,FALSE
651,0.988861762579758,FALSE,1.3302853237837553,575,14,15,FALSE
652,0.9605344756793447,FALSE,1.4907236071303487,1204,16,20,FALSE
653,0.9922119399834582,TRUE,0.559044917114079,1190,20,12,FALSE
654,0.9929115000776246,TRUE,1.4579709246754646,1451,11,8,FALSE
655,0.6457952679167966,FALSE,0.5304348189383745,1510,8,19,FALSE
656,0.9929928854132308,FALSE,1.0663546957075596,1412,20,14,FALSE
657,0.9217295050967605,FALSE,1.0891320474911481,387,12,18,FALSE
658,0.992459534339392,TRUE,0.8473143018782139,1356,16,9,FALSE
659,0.9802725790109537,FALSE,1.0835012288298458,1854,13,14,FALSE
660,0.9103952978029132,FALSE,0.6690059762913734,1458,18,15,FALSE
661,0.9914168948434885,FALSE,0.9376424481160939,1183,16,13,FALSE
662,0.9873923291327256,FALSE,1.3414616512600332,405,15,12,FALSE
663,0.9858104879364726,TRUE,0.7163657785858959,837,17,8,FALSE
664,0.9307007752387569,FALSE,0.5208569832611829,1634,8,12,FALSE
665,0.9641031199685829,FALSE,0.7515163014177233,1523,16,16,FALSE
666,0.9918390232923123,TRUE,1.4789950044360012,1321,13,10,FALSE
667,0.97005337189757,FALSE,0.5127612394280732,881,18,11,FALSE
668,0.9840390837189789,TRUE,0.5567133049480617,898,11,13,FALSE
669,0.9417438474364351,FALSE,1.1165687376633286,792,16,20,FALSE
670,0.9930264361750043,FALSE,1.42320483061485,329,15,11,FALSE
671,0.9424541278010241,FALSE,0.5158121571876109,1225,16,18,FALSE
672,0.9876008613136037,FALSE,1.0069506790023297,469,14,12,FALSE
673,0.9884589209456114,FALSE,0.9238649953622371,1738,18,17,FALSE
674,0.9620793070411746,FALSE,0.8934765607118607,1069,16,19,FALSE
675,0.9893910812920736,FALSE,0.6877127969637513,398,10,11,FALSE
676,0.9608521125034807,FALSE,0.6805109363049269,648,20,9,FALSE
677,0.999022373270156,TRUE,0.9993682601489127,634,19,8,FALSE
678,0.9926603847840697,FALSE,1.0659072422422469,1173,17,16,FALSE
679,0.9758174490470026,FALSE,1.3387272178661078,1655,9,13,FALSE
680,0.9342221225875964,FALSE,1.4402337695937604,1399,10,14,FALSE
681,0.9829857104660252,FALSE,1.4833356158342212,1641,20,17,FALSE
682,0.913730797498826,FALSE,0.7975815143436193,484,12,18,FALSE
683,0.9307383392722332,FALSE,0.5466279974207282,968,12,15,FALSE
684,0.9851033304790854,FALSE,0.931314246961847,1499,19,14,FALSE
685,0.922767153479744,FALSE,1.072382831480354,714,16,20,FALSE
686,0.9839447668644902,FALSE,0.8676099739968777,631,12,14,FALSE
687,0.9169345243831125,FALSE,0.7555220685899258,1913,11,19,FALSE
688,0.9863068685142183,FALSE,1.1902017372194678,676,17,17,FALSE
689,0.9401218765944939,FALSE,1.272967385360971,1079,10,16,FALSE
690,0.9018556210285528,FALSE,0.6694284325931221,489,12,20,FALSE
691,0.9654608563102458,FALSE,1.154344989452511,1558,14,17,FALSE
692,0.9759557241010156,FALSE,1.288186581339687,1064,19,19,FALSE
693,0.9875551415782404,FALSE,0.9553463773336262,422,11,10,FALSE
694,0.9807721905480867,FALSE,0.7941986559890211,820,20,18,FALSE
695,0.9438318546161274,FALSE,0.7214764531236142,503,17,19,FALSE
696,0.9556052118554591,FALSE,1.0220217532478273,684,12,16,FALSE
697,0.9876639943598753,FALSE,1.2736192429438233,936,9,12,FALSE
698,0.9931758663025388,FALSE,1.1608963760081679,821,10,9,FALSE
699,0.9870352752043313,FALSE,1.1540709191467613,1791,9,9,FALSE
700,0.8838096493559336,FALSE,0.6672458278480917,1650,8,16,FALSE
701,0.9578291749726842,FALSE,1.0065629717428237,1770,9,13,FALSE
702,0.8790006094718565,FALSE,1.2187065654434264,363,8,16,FALSE
703,0.9943239070609322,FALSE,0.7692919606342912,1726,11,9,FALSE
704,0.9810560696083259,FALSE,1.4767037502024323,1032,17,16,FALSE
705,0.9925375044184871,FALSE,0.9728082434739918,438,17,15,FALSE
706,0.9906960424089934,FALSE,1.311601487454027,421,19,14,FALSE
707,0.9924831687025575,FALSE,1.415771682979539,1789,17,12,FALSE
